"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"1148656","OPTIND","BANKEX","OPTION","29-Jan-2026","59800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,43.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1148753","OPTIND","BANKEX","OPTION","29-Jan-2026","64100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1465.05,5500.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1148763","OPTIND","BSESEN","OPTION","29-Jan-2026","88200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",987.5,5264.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1148802","OPTIND","BANKEX","OPTION","29-Jan-2026","69800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",614.9,3997.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1148828","OPTIND","BSESEN","OPTION","29-Jan-2026","77500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4788.4,10169.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1148842","OPTIND","BSESEN","OPTION","29-Jan-2026","79800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2713.15,7832.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1148851","OPTIND","BANKEX","OPTION","29-Jan-2026","60400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",4800.3,9263.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1148863","OPTIND","BSESEN","OPTION","29-Jan-2026","82200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",120,0,20,5,"BSE SENSEX","","","","",0.05,871.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1148871","OPTIND","BSESEN","OPTION","29-Jan-2026","84500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",19180,0,20,5,"BSE SENSEX","","","","",0.05,1678.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1148884","OPTIND","BSESEN","OPTION","29-Jan-2026","86800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",640,0,20,5,"BSE SENSEX","","","","",128.6,3721.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1148909","OPTIND","BANKEX","OPTION","29-Jan-2026","63800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,367.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1148971","OPTIND","BSESEN","OPTION","29-Jan-2026","80800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,512.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1148993","OPTIND","BSESEN","OPTION","29-Jan-2026","89800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",180,0,20,5,"BSE SENSEX","","","","",0.05,190.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1148997","OPTIND","BANKEX","OPTION","29-Jan-2026","58100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149008","OPTIND","BANKEX","OPTION","29-Jan-2026","70400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",210,0,30,5,"BANKEX","","","","",0.05,332.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1149014","OPTIND","BANKEX","OPTION","29-Jan-2026","72700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,46.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149134","OPTIND","BSESEN","OPTION","29-Jan-2026","90800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3178.1,8212.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1149158","OPTIND","BANKEX","OPTION","29-Jan-2026","68100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",180,0,30,5,"BANKEX","","","","",0.05,2258.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1149179","OPTIND","BSESEN","OPTION","29-Jan-2026","78100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4234.05,9567.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1149213","OPTIND","BANKEX","OPTION","29-Jan-2026","59700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",5474.4,9961.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149223","OPTIND","BANKEX","OPTION","29-Jan-2026","62100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,168.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149228","OPTIND","BANKEX","OPTION","29-Jan-2026","64400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",240,0,30,5,"BANKEX","","","","",0.05,471.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1149236","OPTIND","BANKEX","OPTION","29-Jan-2026","66700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",450,0,30,5,"BANKEX","","","","",0.05,1247.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1149296","OPTIND","BSESEN","OPTION","29-Jan-2026","88100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",420,0,20,5,"BSE SENSEX","","","","",0.05,520.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1149318","OPTIND","BANKEX","OPTION","29-Jan-2026","60700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,77.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149340","OPTIND","BANKEX","OPTION","29-Jan-2026","65100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",679.9,4416.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149359","OPTIND","BANKEX","OPTION","29-Jan-2026","67400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",360,0,30,5,"BANKEX","","","","",0.05,1944,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1149366","OPTIND","BANKEX","OPTION","29-Jan-2026","69700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",420,0,30,5,"BANKEX","","","","",0.05,529.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1149377","OPTIND","BANKEX","OPTION","29-Jan-2026","72100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2478.95,6595.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149391","OPTIND","BSESEN","OPTION","29-Jan-2026","82100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",820.3,5342.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1149405","OPTIND","BSESEN","OPTION","29-Jan-2026","84400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",60,0,20,5,"BSE SENSEX","","","","",0.05,2976.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1149413","OPTIND","BSESEN","OPTION","29-Jan-2026","86700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",3100,0,20,5,"BSE SENSEX","","","","",0.05,1077.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1149420","OPTIND","BANKEX","OPTION","29-Jan-2026","61400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3855.4,8265.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149431","OPTIND","BANKEX","OPTION","29-Jan-2026","63700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1799.5,5923.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149459","OPTIND","BANKEX","OPTION","29-Jan-2026","70700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1267,5014.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149470","OPTIND","BSESEN","OPTION","29-Jan-2026","80700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1943.2,6882,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1149530","OPTIND","BANKEX","OPTION","29-Jan-2026","59100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,26.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6747797,"BANKEX"
"1149582","OPTIND","BSESEN","OPTION","29-Jan-2026","78400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,220.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1149587","OPTIND","BSESEN","OPTION","29-Jan-2026","90700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,103.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1149660","OPTIND","BANKEX","OPTION","29-Jan-2026","69100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",212.45,3235.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149684","OPTIND","BSESEN","OPTION","29-Jan-2026","79100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3329.85,8553.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1149725","OPTIND","BANKEX","OPTION","29-Jan-2026","62000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3301.3,7663.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149751","OPTIND","BSESEN","OPTION","29-Jan-2026","86100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1000,0,20,5,"BSE SENSEX","","","","",0.05,2801.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1149757","OPTIND","BSESEN","OPTION","29-Jan-2026","88400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1134,5492.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1149783","OPTIND","BANKEX","OPTION","29-Jan-2026","65400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",390,0,30,5,"BANKEX","","","","",0.05,736.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1149787","OPTIND","BANKEX","OPTION","29-Jan-2026","67700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",390,0,30,5,"BANKEX","","","","",0.05,1805.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1149828","OPTIND","BSESEN","OPTION","29-Jan-2026","77700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4602.75,9969.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1149844","OPTIND","BSESEN","OPTION","29-Jan-2026","80100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,408.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1149858","OPTIND","BSESEN","OPTION","29-Jan-2026","82400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",60,0,20,5,"BSE SENSEX","","","","",0.05,846.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1149860","OPTIND","BSESEN","OPTION","29-Jan-2026","84700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",4300,0,20,5,"BSE SENSEX","","","","",0.05,1787.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1149868","OPTIND","BANKEX","OPTION","29-Jan-2026","61700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,136.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1149871","OPTIND","BANKEX","OPTION","29-Jan-2026","72000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",4980,0,30,5,"BANKEX","","","","",0.05,103.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1149956","OPTIND","BSESEN","OPTION","29-Jan-2026","87700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",720,0,20,5,"BSE SENSEX","","","","",0.05,638.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1149964","OPTIND","BSESEN","OPTION","29-Jan-2026","90100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2540.4,7428.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1149974","OPTIND","BANKEX","OPTION","29-Jan-2026","70600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,286.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150085","OPTIND","BANKEX","OPTION","29-Jan-2026","59000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",6156.3,10659.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150107","OPTIND","BANKEX","OPTION","29-Jan-2026","66000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1440,0,30,5,"BANKEX","","","","",0.05,958.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1150175","OPTIND","BSESEN","OPTION","29-Jan-2026","79400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,321.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1150182","OPTIND","BANKEX","OPTION","29-Jan-2026","59900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",5280.9,9762.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150187","OPTIND","BANKEX","OPTION","29-Jan-2026","60000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,49.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150190","OPTIND","BANKEX","OPTION","29-Jan-2026","62300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,186.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150202","OPTIND","BANKEX","OPTION","29-Jan-2026","69000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1170,0,30,5,"BANKEX","","","","",0.05,824.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1150258","OPTIND","BSESEN","OPTION","29-Jan-2026","86000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",23820,0,20,5,"BSE SENSEX","","","","",0.05,1517.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1150260","OPTIND","BSESEN","OPTION","29-Jan-2026","88300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",320,0,20,5,"BSE SENSEX","","","","",0.05,470.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1150269","OPTIND","BANKEX","OPTION","29-Jan-2026","63000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2404.1,6648.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150286","OPTIND","BANKEX","OPTION","29-Jan-2026","65300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",535,4195.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150298","OPTIND","BANKEX","OPTION","29-Jan-2026","67600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",360,0,30,5,"BANKEX","","","","",0.05,1790.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1150310","OPTIND","BANKEX","OPTION","29-Jan-2026","69900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",90,0,30,5,"BANKEX","","","","",0.05,476.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1150327","OPTIND","BANKEX","OPTION","29-Jan-2026","70000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",748.1,4221.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150335","OPTIND","BANKEX","OPTION","29-Jan-2026","72300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2664.45,6817.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150357","OPTIND","BSESEN","OPTION","29-Jan-2026","80000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",40,0,20,5,"BSE SENSEX","","","","",2539.65,7623.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1150367","OPTIND","BSESEN","OPTION","29-Jan-2026","82300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",671.3,5118.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1150370","OPTIND","BSESEN","OPTION","29-Jan-2026","84600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",280,0,20,5,"BSE SENSEX","","","","",0.05,2752.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1150387","OPTIND","BANKEX","OPTION","29-Jan-2026","61600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3669.55,8064.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150402","OPTIND","BANKEX","OPTION","29-Jan-2026","63900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1631.2,5713.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150426","OPTIND","BANKEX","OPTION","29-Jan-2026","70900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1428.1,5241.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150442","OPTIND","BSESEN","OPTION","29-Jan-2026","80900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1776.3,6666.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1150473","OPTIND","BSESEN","OPTION","29-Jan-2026","90000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",8420,0,20,5,"BSE SENSEX","","","","",0.05,179.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8418096,"SENSEX"
"1150526","OPTIND","BANKEX","OPTION","29-Jan-2026","59300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",30,0,30,5,"BANKEX","","","","",0.05,30.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1150527","OPTIND","BANKEX","OPTION","29-Jan-2026","71600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,127.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150585","OPTIND","BSESEN","OPTION","29-Jan-2026","78600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,238.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1150589","OPTIND","BSESEN","OPTION","29-Jan-2026","90900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,89.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
"1150614","OPTIND","BANKEX","OPTION","29-Jan-2026","57900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150632","OPTIND","BANKEX","OPTION","29-Jan-2026","67000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",900,0,30,5,"BANKEX","","","","",0.05,1408.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6700877,"BANKEX"
"1150636","OPTIND","BANKEX","OPTION","29-Jan-2026","69300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",316.65,3448.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6529812,"BANKEX"
"1150662","OPTIND","BSESEN","OPTION","29-Jan-2026","77000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5256.4,10670.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8440446,"SENSEX"
