"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"2792","FUTCUR","EURINR","FUTURE","28-Jan-2026",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO - Indian Rupees","","","","",96.3875,106.535,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",99.93,"EURINR"
"2932","FUTCUR","USDINR","FUTURE","28-Jan-2026",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",16,1,1000,0.0025,"US Dollar - Indian Rupee","","","","",82.38,91.0525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",86.675,"USDINR"
"2820","FUTCUR","GBPINR","FUTURE","28-Jan-2026",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"Pound-Indian Rupees","","","","",110.1575,121.755,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",115.475,"GBPINR"
"2827","FUTCUR","JPYINR","FUTURE","28-Jan-2026",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"YEN - Indian Rupees","","","","",60.235,66.5775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",62.18,"JPYINR"
"2386","OPTCUR","EURINR","OPTION","27-Mar-2026",88.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1325,0.2275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4525,"EURINR"
"2922","OPTCUR","EURINR","OPTION","27-Mar-2026",90.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",10.46,12.24,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.025,"EURINR"
"2274","OPTCUR","EURINR","OPTION","27-Mar-2026",86.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.085,0.155,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.315,"EURINR"
"3078","OPTCUR","EURINR","OPTION","27-Mar-2026",92.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",9.43,11.155,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.01,"EURINR"
"3275","OPTCUR","EURINR","OPTION","27-Mar-2026",94.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.5075,9.1025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.1275,"EURINR"
"3400","OPTCUR","EURINR","OPTION","27-Mar-2026",95.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.915,1.325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.4025,"EURINR"
"3462","OPTCUR","EURINR","OPTION","27-Mar-2026",95.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.02,1.465,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5425,"EURINR"
"3601","OPTCUR","EURINR","OPTION","27-Mar-2026",98.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.04,6.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.72,"EURINR"
"2221","FUTCUR","GBPINR","FUTURE","27-Mar-2026",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"Pound-Indian Rupees","","","","",110.54,122.1775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",115.91,"GBPINR"
"5293","OPTCUR","GBPINR","OPTION","27-Mar-2026",108.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.97,1.415,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2175,"GBPINR"
"5358","OPTCUR","GBPINR","OPTION","27-Mar-2026",109.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.1175,1.6125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.4025,"GBPINR"
"2359","OPTCUR","EURINR","OPTION","27-Mar-2026",88.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",12.8475,14.7125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.02,"EURINR"
"3076","OPTCUR","EURINR","OPTION","27-Mar-2026",91.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",9.635,11.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.21,"EURINR"
"3404","OPTCUR","EURINR","OPTION","27-Mar-2026",95.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.7975,8.3275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.4275,"EURINR"
"4992","OPTCUR","GBPINR","OPTION","27-Mar-2026",105.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.5225,0.7975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.86,"GBPINR"
"5357","OPTCUR","GBPINR","OPTION","27-Mar-2026",109.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.705,9.445,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.165,"GBPINR"
"5404","OPTCUR","GBPINR","OPTION","27-Mar-2026",111.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.055,7.615,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.4475,"GBPINR"
"5388","OPTCUR","GBPINR","OPTION","27-Mar-2026",110.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.345,1.91,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.665,"GBPINR"
"5405","OPTCUR","GBPINR","OPTION","27-Mar-2026",111.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.7375,2.4125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1325,"GBPINR"
"5468","OPTCUR","GBPINR","OPTION","27-Mar-2026",112.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.7525,7.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.1325,"GBPINR"
"5464","OPTCUR","GBPINR","OPTION","27-Mar-2026",111.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.81,2.505,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2175,"GBPINR"
"5580","OPTCUR","GBPINR","OPTION","27-Mar-2026",112.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.3175,6.7775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6775,"GBPINR"
"5581","OPTCUR","GBPINR","OPTION","27-Mar-2026",112.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.125,2.9,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.585,"GBPINR"
"5627","OPTCUR","GBPINR","OPTION","27-Mar-2026",113.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.2975,3.1125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7825,"GBPINR"
"5583","OPTCUR","GBPINR","OPTION","27-Mar-2026",113.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.21,3.005,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6825,"GBPINR"
"5773","OPTCUR","GBPINR","OPTION","27-Mar-2026",113.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.475,3.335,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.99,"GBPINR"
"5788","OPTCUR","GBPINR","OPTION","27-Mar-2026",114.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.5675,3.4475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0975,"GBPINR"
"5771","OPTCUR","GBPINR","OPTION","27-Mar-2026",113.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.7725,6.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1025,"GBPINR"
"5844","OPTCUR","GBPINR","OPTION","27-Mar-2026",114.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.385,5.7,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6975,"GBPINR"
"5843","OPTCUR","GBPINR","OPTION","27-Mar-2026",114.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.665,3.565,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.205,"GBPINR"
"5892","OPTCUR","GBPINR","OPTION","27-Mar-2026",115.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.02,5.27,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3125,"GBPINR"
"5929","OPTCUR","GBPINR","OPTION","27-Mar-2026",115.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.07,4.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6675,"GBPINR"
"3244","OPTCUR","EURINR","OPTION","27-Mar-2026",93.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.655,0.975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.035,"EURINR"
"5864","OPTCUR","GBPINR","OPTION","27-Mar-2026",115.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.14,5.41,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.44,"GBPINR"
"3560","OPTCUR","EURINR","OPTION","27-Mar-2026",97.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.435,2.005,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.115,"EURINR"
"5402","OPTCUR","GBPINR","OPTION","27-Mar-2026",111.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.2125,7.7875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.61,"GBPINR"
"5863","OPTCUR","GBPINR","OPTION","27-Mar-2026",114.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.8625,3.8025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.4325,"GBPINR"
"6037","OPTCUR","GBPINR","OPTION","27-Mar-2026",115.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.1775,4.1825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.79,"GBPINR"
"6038","OPTCUR","GBPINR","OPTION","27-Mar-2026",115.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.7875,4.9975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.07,"GBPINR"
"6073","OPTCUR","GBPINR","OPTION","27-Mar-2026",116.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.6775,4.8625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.95,"GBPINR"
"6085","OPTCUR","GBPINR","OPTION","27-Mar-2026",116.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.51,4.58,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1675,"GBPINR"
"6087","OPTCUR","GBPINR","OPTION","27-Mar-2026",116.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.6275,4.7175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3,"GBPINR"
"6104","OPTCUR","GBPINR","OPTION","27-Mar-2026",117.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.8475,4.9775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5675,"GBPINR"
"2339","OPTCUR","EURINR","OPTION","27-Mar-2026",87.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1175,0.2025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3925,"EURINR"
"2579","OPTCUR","EURINR","OPTION","27-Mar-2026",89.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.2,0.33,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.35,"EURINR"
"2589","OPTCUR","EURINR","OPTION","27-Mar-2026",89.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",11.5275,13.3475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",11.08,"EURINR"
"3032","OPTCUR","EURINR","OPTION","27-Mar-2026",91.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.3525,0.5525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5875,"EURINR"
"3194","OPTCUR","EURINR","OPTION","27-Mar-2026",92.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",8.8325,10.5225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.4225,"EURINR"
"3202","OPTCUR","EURINR","OPTION","27-Mar-2026",93.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.5475,0.8275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.88,"EURINR"
"3218","OPTCUR","EURINR","OPTION","27-Mar-2026",93.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",8.445,10.11,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.04,"EURINR"
"3362","OPTCUR","EURINR","OPTION","27-Mar-2026",95.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.15,8.71,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.7725,"EURINR"
"3485","OPTCUR","EURINR","OPTION","27-Mar-2026",96.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.2925,7.7725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.93,"EURINR"
"3509","OPTCUR","EURINR","OPTION","27-Mar-2026",96.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.1875,1.6825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7725,"EURINR"
"3525","OPTCUR","EURINR","OPTION","27-Mar-2026",97.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.8,7.225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4575,"EURINR"
"2458","OPTCUR","EURINR","OPTION","27-Mar-2026",88.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.15,0.25,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.485,"EURINR"
"6084","OPTCUR","GBPINR","OPTION","27-Mar-2026",116.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.5675,4.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.835,"GBPINR"
"2578","OPTCUR","EURINR","OPTION","27-Mar-2026",89.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",11.745,13.575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",11.295,"EURINR"
"3149","OPTCUR","EURINR","OPTION","27-Mar-2026",92.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",9.0325,10.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.6175,"EURINR"
"3196","OPTCUR","EURINR","OPTION","27-Mar-2026",93.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",8.64,10.315,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.2325,"EURINR"
"3507","OPTCUR","EURINR","OPTION","27-Mar-2026",96.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.1275,1.6075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.695,"EURINR"
"3510","OPTCUR","EURINR","OPTION","27-Mar-2026",96.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.96,7.405,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6125,"EURINR"
"5017","OPTCUR","GBPINR","OPTION","27-Mar-2026",106.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.96,11.88,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.2175,"GBPINR"
"5188","OPTCUR","GBPINR","OPTION","27-Mar-2026",106.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.37,11.25,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.66,"GBPINR"
"5238","OPTCUR","GBPINR","OPTION","27-Mar-2026",107.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.175,11.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.6775,"GBPINR"
"2696","OPTCUR","EURINR","OPTION","27-Mar-2026",89.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",11.31,13.125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.8675,"EURINR"
"3229","OPTCUR","EURINR","OPTION","27-Mar-2026",93.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",8.2525,9.9025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.8525,"EURINR"
"3537","OPTCUR","EURINR","OPTION","27-Mar-2026",97.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.645,7.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.305,"EURINR"
"5283","OPTCUR","GBPINR","OPTION","27-Mar-2026",108.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.425,10.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.9025,"GBPINR"
"5263","OPTCUR","GBPINR","OPTION","27-Mar-2026",107.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.61,10.43,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.095,"GBPINR"
"2525","OPTCUR","EURINR","OPTION","27-Mar-2026",88.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",12.1775,14.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.405,"EURINR"
"1007","FUTCUR","EURINR","FUTURE","25-Feb-2026",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO - Indian Rupees","","","","",96.7,106.8775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",100.2875,"EURINR"
"3131","OPTCUR","EURINR","OPTION","27-Mar-2026",92.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.455,0.7,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7425,"EURINR"
"3484","OPTCUR","EURINR","OPTION","27-Mar-2026",96.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.0725,1.5325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.6175,"EURINR"
"5314","OPTCUR","GBPINR","OPTION","27-Mar-2026",108.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.06,9.835,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.5275,"GBPINR"
"5373","OPTCUR","GBPINR","OPTION","27-Mar-2026",109.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.3625,9.0675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.805,"GBPINR"
"5371","OPTCUR","GBPINR","OPTION","27-Mar-2026",109.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.5325,9.2575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.9825,"GBPINR"
"5379","OPTCUR","GBPINR","OPTION","27-Mar-2026",109.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.19,8.88,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.6225,"GBPINR"
"5398","OPTCUR","GBPINR","OPTION","27-Mar-2026",110.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.525,8.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.9375,"GBPINR"
"5403","OPTCUR","GBPINR","OPTION","27-Mar-2026",111.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.6675,2.3225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.0475,"GBPINR"
"5475","OPTCUR","GBPINR","OPTION","27-Mar-2026",112.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.605,7.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.9775,"GBPINR"
"5582","OPTCUR","GBPINR","OPTION","27-Mar-2026",113.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.1775,6.6175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.53,"GBPINR"
"5587","OPTCUR","GBPINR","OPTION","27-Mar-2026",113.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.0375,6.4575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.385,"GBPINR"
"5685","OPTCUR","GBPINR","OPTION","27-Mar-2026",113.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.9025,6.3025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2425,"GBPINR"
"5779","OPTCUR","GBPINR","OPTION","27-Mar-2026",114.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.64,5.995,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.965,"GBPINR"
